logFC	AveExpr	t	P.Value	adj.P.Val	B
Trmt13	0.0562159605303592	5.68258053300012	0.480587725088867	0.639119071310544	0.744402779234033	-6.76708522382268
Gzmf	-0.0797095852553663	3.52420006801718	-0.480573221047362	0.63912909600669	0.744402779234033	-6.76709253910436
Far1	0.095058471288715	7.01603438722113	0.480484796511251	0.639190213616864	0.744436048127855	-6.76713713244485
Necab1	0.0526754430631551	3.54103330417778	0.48032059514499	0.639303714251767	0.744530318675361	-6.76721991979756
Chrm4	0.0599107540728041	4.24190521221595	0.480203256586323	0.639384827802959	0.74457508116642	-6.76727906307209
Capn10	0.0585517239136029	5.64160964288903	0.480126118589727	0.639438154235111	0.74457508116642	-6.76731793608959
Recql	-0.0687575970312454	5.61003720589877	-0.479925809239757	0.639576640297782	0.74457508116642	-6.76741885213554
Ssr1	-0.0688902086443337	8.08680655185494	-0.47985823989683	0.639623358287928	0.74457508116642	-6.76745288448561
Fam177a	-0.0890433338113768	6.71982074058495	-0.479841204642471	0.639635136854129	0.74457508116642	-6.76746146382765
Fam177a2	-0.0890433338113768	6.71982074058495	-0.479841204642471	0.639635136854129	0.74457508116642	-6.76746146382765
Gm4459	0.0441424478850931	12.8201103476548	0.479841131282451	0.639635187577153	0.74457508116642	-6.7674615007728
Ndufab1	0.0441424478850931	12.8201103476548	0.479841131282451	0.639635187577153	0.74457508116642	-6.7674615007728
Ndufab1-ps	0.0441424478850931	12.8201103476548	0.479841131282451	0.639635187577153	0.74457508116642	-6.7674615007728
Arl4a	0.0952551064406788	8.72626626232986	0.479723000276355	0.639716868880492	0.74459528950886	-6.76752098615622
1190005I06Rik	0.100893966463086	4.75264541177071	0.479674754754787	0.639750229502802	0.74459528950886	-6.76754527634076
Gm27021	0.100893966463086	4.75264541177071	0.479674754754787	0.639750229502802	0.74459528950886	-6.76754527634076
4930592C13Rik	0.0500521048049597	4.83095002545299	0.479451680323494	0.639904490772012	0.744716359870644	-6.76765755707797
Ccdc173	0.0537615206547629	3.85195008205097	0.4794301449526	0.639919383918933	0.744716359870644	-6.76766839387876
Pcdhb22	-0.0428423739256586	3.48551895175188	-0.478859253362137	0.64031425302061	0.745137974559835	-6.76795550087147
Ceacam20	0.0603213570661208	4.01368277938012	0.478728997997411	0.640404362913277	0.74520491405968	-6.76802096139269
Hibch	0.0911252893168565	9.4460554600067	0.478500785364896	0.640562253433076	0.745350715489115	-6.76813560948553
Gnai1	-0.201362560878879	7.63056348676087	-0.478402963042249	0.640629938097124	0.745391544947849	-6.76818473674759
Gm47923	0.0558100381151973	4.04370531029174	0.478210851978488	0.640762872267035	0.745508286085096	-6.76828118850506
5830437K03Rik	0.0726241488437655	5.62400849858102	0.477860194564721	0.641005548391949	0.74574047990118	-6.76845714417517
Synrg	0.100955072626319	6.70049014119674	0.477828241921958	0.64102766369676	0.74574047990118	-6.76847317144323
Mdc1	0.0612220678417606	5.16424607296087	0.477512301744589	0.641246353877696	0.745956944779487	-6.76863158968417
A530030E21Rik	0.0444413321647679	3.21597724440854	0.477298131656162	0.641394619870635	0.746091467887567	-6.7687389210924
Rmdn3	-0.101215702194389	6.63749429522547	-0.477119974004062	0.641517967369496	0.746162465637597	-6.76882816949826
Slit1	-0.0689392620496411	5.97231199411194	-0.47711571976251	0.641520912930768	0.746162465637597	-6.76883030027586
Bbs1	-0.0570138145762222	5.08060959879937	-0.47700368360693	0.641598487057103	0.746213805256587	-6.7688864080657
Cdk5	0.085562845343745	6.70491289828338	0.47695771746143	0.641630315408443	0.746213805256587	-6.76890942427122
Nkpd1	0.0489664209999124	4.28682237055861	0.476492918691387	0.641952197730038	0.746550186009485	-6.76914203857823
Gm50462	0.0621791950342501	4.20233303557153	0.476333958967192	0.6420622978347	0.746640255625931	-6.76922154177641
Emc3	0.0588609203489562	9.92704915717269	0.476022057599897	0.642278355445586	0.746853525492203	-6.76937746393795
Pigyl	-0.0727742185808544	7.63238529010914	-0.475944927037913	0.642331789908924	0.746877681986947	-6.76941600698217
Mmp3	-0.0898683239253349	4.35755454792505	-0.475591978273587	0.64257633208164	0.747107922405716	-6.76959230279422
Dxo	0.0486832489747787	7.01125950698517	0.475528546360639	0.642620285791408	0.747107922405716	-6.76962397329215
Eri1	-0.0859921399266112	5.17927573811469	-0.47551768327221	0.642627813263968	0.747107922405716	-6.76962939664289
Tagap	-0.0585200441131737	7.76939031709112	-0.475370050526782	0.642730118043273	0.747125431500959	-6.76970308982167
Tagap1	-0.0585200441131737	7.76939031709112	-0.475370050526782	0.642730118043273	0.747125431500959	-6.76970308982167
Dcaf11	-0.0665241148805871	10.2168606925291	-0.475354510199041	0.642740887437395	0.747125431500959	-6.7697108457344
Lat	0.0553161131489007	6.1647678189009	0.475052887139305	0.642949927902724	0.747330433632179	-6.76986133224679
G0s2	-0.155057876776501	8.96859867355186	-0.474954380653161	0.643018204905027	0.747371807357975	-6.76991045939393
BC037704	0.0597376352936126	6.15839821673702	0.474825093295648	0.643107821946168	0.747437978870958	-6.76997492266845
Gngt1	0.0393984043383108	3.75208931691705	0.474145481445278	0.643578998789354	0.747947580643134	-6.77031350201433
Dnajc8	-0.040458075966402	10.7095762242917	-0.473763408008226	0.643843962158887	0.748217487887459	-6.77050364381114
Gm49539	0.156799829173247	5.35440597187889	0.473263781989492	0.644190523624945	0.748582188843704	-6.77075206352859
Krba1	-0.0986887871147014	7.74523717656961	-0.472650264909654	0.644616203631839	0.749038787838054	-6.77105676537292
Cpe	-0.0695114316651727	11.656804560722	-0.472152344172953	0.644961775084804	0.749402259673762	-6.7713037763102
Rpp25l	0.0511676975931338	8.96483619278414	0.47195331305273	0.645099932586665	0.749479863445431	-6.77140244238168
Ptx4	0.0743242125446916	4.56042204046705	0.471935502032242	0.645112296782409	0.749479863445431	-6.77141126991622
Gm5626	-0.0599566163248993	9.21602563019959	-0.471819319706346	0.64519295185857	0.749479863445431	-6.77146884455413
Stoml2	-0.0599566163248993	9.21602563019959	-0.471819319706346	0.64519295185857	0.749479863445431	-6.77146884455413
Apbb1	-0.0781456649637998	6.44874949535673	-0.471723909404619	0.645259190270719	0.749479863445431	-6.77151611530311
Gm13084	0.0387842384374405	3.07685782472926	0.471678442037182	0.645290757013166	0.749479863445431	-6.77153863873008
Gm7201	0.0387842384374405	3.07685782472926	0.471678442037182	0.645290757013166	0.749479863445431	-6.77153863873008
Oog2	0.0387842384374405	3.07685782472926	0.471678442037182	0.645290757013166	0.749479863445431	-6.77153863873008
4933416E14Rik	0.0412227339503904	3.14719435435795	0.471514981468349	0.645404249123073	0.749573609392912	-6.77161959581791
Grid1	-0.0686808741568717	5.69407881615628	-0.471446105754261	0.645452072916755	0.749591082396037	-6.77165369977519
Mbd3	-0.116952294743172	7.5557617023494	-0.471390190432477	0.645490898885014	0.749598104595902	-6.7716813828319
Ephb6	-0.0470715229385341	4.47343480457827	-0.471041992194573	0.645732702018327	0.749680798671626	-6.77185370064421
Gm8219	-0.0515788983676765	12.4631367632759	-0.47099644484542	0.645764335078668	0.749680798671626	-6.7718762322233
Mpc1	-0.0515788983676765	12.4631367632759	-0.47099644484542	0.645764335078668	0.749680798671626	-6.7718762322233
Mpc1-ps	-0.0515788983676765	12.4631367632759	-0.47099644484542	0.645764335078668	0.749680798671626	-6.7718762322233
Adam18	-0.0477666192592184	3.80953078816201	-0.470890269566073	0.645838077600055	0.749680798671626	-6.77192874735397
Gm9008	-0.147330005398313	6.72115138805711	-0.470871481309224	0.645851127122546	0.749680798671626	-6.77193803898456
Gm9198	-0.147330005398313	6.72115138805711	-0.470871481309224	0.645851127122546	0.749680798671626	-6.77193803898456
Rnf26	-0.147330005398313	6.72115138805711	-0.470871481309224	0.645851127122546	0.749680798671626	-6.77193803898456
Cntnap1	0.0551245551759042	5.04545396247727	0.470862803008781	0.645857154741547	0.749680798671626	-6.77194233067025
Irf3	0.042119827466798	7.90920714609278	0.470748590268767	0.645936485023207	0.749734825881164	-6.77199880526172
Il1rapl2	0.0558653391746818	4.50514436464057	0.470466966972089	0.646132115250834	0.749923829445063	-6.77213800260606
Sh2d3c	0.0572286025151884	6.86890311906104	0.470343999557345	0.646217543458522	0.749984915946482	-6.77219875624014
Gpr161	-0.0493218768270975	4.44389942900057	-0.469617855905402	0.646722118539622	0.750532423586099	-6.77255720443864
Tmem268	0.0501216030759579	6.91718116542732	0.469092185133726	0.647087505114153	0.750886113439686	-6.77281635921771
Gm15848	0.0802519250019007	4.43009902717759	0.469084915327894	0.64709255892758	0.750886113439686	-6.77281994125584
Msgn1	0.0571407527918995	5.12251368050151	0.468701019432224	0.647359461120359	0.751157710417108	-6.77300902146845
Itgb7	0.059793562316154	5.99642627713673	0.468513178663315	0.647490075292102	0.751271147281942	-6.77310148423198
Hcrtr1	0.0604231073559594	4.57191345690685	0.468259473836273	0.647666507086855	0.751437731307062	-6.77322631114473
Gm37407	-0.0760705953116897	5.34176774130301	-0.468086075100418	0.647787105098576	0.751539522063529	-6.77331158860923
Swap70	-0.0540277771465441	6.86843674603562	-0.467724592791811	0.648038547762521	0.751793096095441	-6.77348926752058
Myog	0.0926538157488906	6.68181760379922	0.467654467114988	0.648087331551461	0.751811550647735	-6.77352372095561
Pwp2	0.0535506971181682	7.1872046982205	0.467606866297542	0.64812044661277	0.751811827794503	-6.77354710486452
Gp6	-0.0622119244105704	5.29145663300944	-0.467418363489763	0.648251592423348	0.751841976758168	-6.77363968433339
Lrg1	0.0746481630151206	7.35219397349558	0.467415236140953	0.648253768296484	0.751841976758168	-6.77364121996577
Sdhc	-0.047827534079485	11.0087059701872	-0.467412161849439	0.648255907257955	0.751841976758168	-6.77364272953559
Trib3	-0.0552437443516203	5.94424618376275	-0.467380484431253	0.648277947250199	0.751841976758168	-6.7736582835448
Farp2	-0.0653930257671053	6.52116542241603	-0.467183236898612	0.648415192682303	0.751963011626294	-6.77375511165999
Pias3	-0.0416872152063226	5.8567737532875	-0.4670303202707	0.648521601775422	0.752035253258314	-6.77383015074124
Itpkc	-0.0543457632746498	6.57786922239178	-0.466954975282329	0.648574034566238	0.752035253258314	-6.77386711523143
Thap3	0.0534138540284573	7.77526146837939	0.466951943885595	0.648576144164792	0.752035253258314	-6.77386860232381
Zbtb12	-0.0805119705628773	4.95150802845665	-0.466810193245444	0.6486747942926	0.752111504126309	-6.77393812959729
Cpsf6	0.0644520433557573	8.60740453448533	0.466229322567272	0.649079118565111	0.752542145779099	-6.77422282800975
Smkr-ps	0.0437368078790555	4.04844009657956	0.465827493500464	0.649358886113961	0.752828340058507	-6.77441957364896
Cers4	-0.0797820392720326	5.7839531058311	-0.465761764154299	0.649404654492002	0.752843234255455	-6.77445174080668
Camkk1	-0.0499989792092041	5.11177438843997	-0.465574731330846	0.649534896528211	0.752922990690091	-6.77454324846065
Enpp3	0.0640446083793018	5.56865586398149	0.465550854543075	0.649551524216947	0.752922990690091	-6.77455492786035
Usp27x	0.0651856660433507	5.32607055054045	0.465512699135254	0.649578095880466	0.752922990690091	-6.77457359048774
Fam170a	0.0566075132717258	4.38535001449753	0.465449651260406	0.649622003910995	0.752922990690091	-6.77460442531758
Ccdc80	0.0793103569533108	8.47339777168227	0.465424017150458	0.649639856502341	0.752922990690091	-6.77461696104095
Mfsd4b1	0.0436074391720909	6.87539742307928	0.465284751391373	0.649736850545665	0.752922990690091	-6.77468505384492
Mfsd4b2	0.0436074391720909	6.87539742307928	0.465284751391373	0.649736850545665	0.752922990690091	-6.77468505384492
Mfsd4b4	0.0436074391720909	6.87539742307928	0.465284751391373	0.649736850545665	0.752922990690091	-6.77468505384492
Adad1	0.0483257787716374	3.23784413918258	0.465108443543002	0.649859652762888	0.753027136528083	-6.77477122983932
Csnk1d	0.0527728072043503	9.79406196013432	0.464970067827954	0.649956041920379	0.753100667137983	-6.77483884322397
Klrb1a	-0.0466158725572535	3.42928836364993	-0.464525940166862	0.650265454921737	0.753421007404888	-6.77505572241834
Zfyve28	-0.0428488172845917	5.11278470224299	-0.464261604665007	0.650449643253616	0.753596232745146	-6.77518470937232
E430014B02Rik	-0.0480131224790695	3.51533020114456	-0.463747029953081	0.650808266484236	0.753973526417828	-6.77543560139485
Rnf170	-0.0543110514076935	8.05376946751891	-0.463650577175192	0.650875497561513	0.754013215716144	-6.77548259912668
Lce1b	0.166741726318767	5.17239508256245	0.463520215161741	0.650966369676527	0.754080286802229	-6.7755461045217
Kmt2e	-0.123030058696915	8.62178936885141	-0.463466917397649	0.651003523900619	0.754085127371054	-6.77557206337218
Fgf2	0.0521380424267586	6.47024901384515	0.463385981093998	0.651059946997109	0.75411228627513	-6.77561147815053
Tpm4	-0.0945882213249671	9.01993723804601	-0.463248110174595	0.651156066075733	0.754185419318266	-6.77567860393246
Morn2	-0.0666026015567133	7.02910494103793	-0.463189454852285	0.651196960617437	0.754194585738139	-6.77570715584068
Lrrc20	0.0898394573895587	9.24836951968117	0.462912773323695	0.651389879125679	0.754379811397044	-6.77584179023366
Map7	0.0621103086684189	7.11370206608547	0.462799764496822	0.651468683022639	0.754414729835329	-6.77589675845268
AI480526	-0.0565752329345448	6.96700502180347	-0.462774917056567	0.65148601035456	0.754414729835329	-6.77590884266866
4930568G15Rik	-0.058377792494994	3.83886642471294	-0.462526032956813	0.65165958104726	0.754576977417186	-6.77602984950109
4930480G23Rik	0.0394832134148833	2.9880957049591	0.462479384565696	0.651692115794534	0.754576977417186	-6.77605252283591
Gcc2	-0.0538271743328684	8.87934720290756	-0.462293975099722	0.651821436306594	0.754688502124408	-6.77614261880804
Abcf3	-0.071025289994156	7.606091954555	-0.462191263204495	0.651893081485387	0.754705612375153	-6.7761925145503
Ankmy2	-0.0661477459547186	7.2215911006011	-0.462059495257429	0.651984999576656	0.754705612375153	-6.77625650955908
Yod1	0.0714772660557688	6.94666866315823	0.462055201057749	0.65198799520514	0.754705612375153	-6.77625859480266
Gm46562	0.0517997808274881	11.7065232407796	0.462018000114388	0.652013946802243	0.754705612375153	-6.77627665862572
Nop10	0.0517997808274881	11.7065232407796	0.462018000114388	0.652013946802243	0.754705612375153	-6.77627665862572
Entpd1	-0.0501236593002878	5.37240083074563	-0.461988924391926	0.652034230527195	0.754705612375153	-6.77629077607189
Wdfy4	0.0617572842900222	5.4128351672263	0.461641969865072	0.65227629430527	0.754912840745894	-6.7764591703803
Itga3	0.0476915179683149	6.90875569808553	0.461637675410719	0.652279290724948	0.754912840745894	-6.77646125392708
Ccdc18	0.0382678809842934	3.28888870759544	0.461463768930849	0.652400637819427	0.755015070124224	-6.77654561265833
Gm9791	0.0857723777867085	6.36233088644274	0.461087316855237	0.652663351006073	0.755280882081214	-6.77672811722539
Synj2bp	-0.0545441278445334	10.7940284750835	-0.461025305316953	0.652706631410775	0.755292746032872	-6.77675816671327
Dmwd	0.1287688266478	8.06157991386748	0.460971764948683	0.652744000494362	0.755297768724641	-6.77678410810902
Sh3bgrl3	0.0942508524601711	7.1259521053407	0.460910197504614	0.652786973373762	0.755309274798178	-6.77681393518766
Gm10052	-0.0552609355217333	8.48685647444496	-0.460622417222937	0.652987855589782	0.755388824444918	-6.77695330271096
Gm49832	-0.0552609355217333	8.48685647444496	-0.460622417222937	0.652987855589782	0.755388824444918	-6.77695330271096
Gm5643	-0.0552609355217333	8.48685647444496	-0.460622417222937	0.652987855589782	0.755388824444918	-6.77695330271096
Hnrnpa1l2-ps2	-0.0552609355217333	8.48685647444496	-0.460622417222937	0.652987855589782	0.755388824444918	-6.77695330271096
9330151L19Rik	-0.0849014644362668	6.91695292796537	-0.460218568055957	0.653269806248229	0.755656861510469	-6.77714873876085
2310067P03Rik	-0.0354196534458542	3.30454572048269	-0.4601958825553	0.653285645970875	0.755656861510469	-6.77715971211576
Map3k11	-0.0486838872399403	5.95107143151651	-0.46009305582709	0.653357444995105	0.755701686922668	-6.7772094445645
Acot5	0.0409513072926852	3.41319091506215	0.459944675874014	0.653461058033343	0.755783303414247	-6.77728119003456
Mpo	0.0853821426948496	4.84340291807758	0.459872151375799	0.653511704289344	0.755803654159142	-6.77731624933218
Dusp15	0.0526396712953622	5.30603942765924	0.459761943616212	0.653588669447662	0.755854439816382	-6.77736951498688
4930445B16Rik	-0.0381508986762548	3.76719954736391	-0.459607443948603	0.653696573464088	0.755940998330052	-6.7774441670517
Adsl	-0.0515984270082689	9.84322711995177	-0.45907834622438	0.654066161920988	0.756254371623501	-6.77769963591762
Alms1	0.0523095045320699	4.12958658535868	0.459030135231532	0.654099843289366	0.756254371623501	-6.77772289991416
Alms1-ps1	0.0523095045320699	4.12958658535868	0.459030135231532	0.654099843289366	0.756254371623501	-6.77772289991416
Alms1-ps2	0.0523095045320699	4.12958658535868	0.459030135231532	0.654099843289366	0.756254371623501	-6.77772289991416
Slc9a1	-0.0524741230493164	7.38402229020685	-0.45868504388772	0.654340955580233	0.756483768111945	-6.77788935323604
Sgtb	0.0747934451211844	5.19496200390541	0.458651472328337	0.654364413898128	0.756483768111945	-6.77790553987522
Aqp7	-0.0727377084424853	5.08197043555372	-0.458489994156719	0.654477253048736	0.756575969200207	-6.777983381113
1500009C09Rik	0.0507318532793659	4.95264850977832	0.457729793285306	0.655008592152549	0.757151922627735	-6.77834948319868
Mep1b	0.0863864826309321	3.97348944650148	0.457280239394503	0.655322898340867	0.757476953055952	-6.778565705722
Rida	-0.099064030805517	7.19413801278338	-0.457169548221303	0.655400298752577	0.757528128980233	-6.778618913488
A130010J15Rik	0.0665493205066737	5.54898054457468	0.456756040237993	0.655689479548368	0.757824068447998	-6.77881757108855
Chpt1	-0.0889819126558285	10.3214037567594	-0.456294132920322	0.656012576326899	0.758159174985775	-6.77903927520317
Csf1	0.0529265387304322	6.99888977400242	0.45619061773741	0.656084993467233	0.758204549757868	-6.77908893018834
E130309D02Rik	-0.0469499964947991	7.17214173506939	-0.455982712324702	0.656230450888737	0.758334324671466	-6.77918862699849
Haus6	-0.0779662004130949	5.1864174974351	-0.455923126800992	0.656272141569836	0.758344180566903	-6.77921719192231
Ace	-0.0768033431449322	8.07039720860603	-0.455646111533807	0.656465978861378	0.758529837027032	-6.77934994389443
Acta2	-0.081312343581522	10.086709847666	-0.455264158038976	0.656733287737708	0.758782247491909	-6.77953285668602
Ngfr	-0.0663940142762134	5.93663220988999	-0.455215844566843	0.656767103279039	0.758782247491909	-6.77955598284067
Gabra1	0.0494127691391295	4.41888474080817	0.455191748095545	0.656783969164546	0.758782247491909	-6.77956751618408
Ddc	-0.0536602747524465	5.36101194504199	-0.455087508248736	0.656856932207828	0.758793082287372	-6.77961740191419
Fam204a	-0.0533650653951883	8.56400555321226	-0.455083539271961	0.656859710379606	0.758793082287372	-6.77961930111636
Lypd3	-0.0547730896968295	4.31526392893416	-0.455010702376714	0.656910695098179	0.758813647295305	-6.77965415158514
Mmd	-0.210426390433376	8.57879822181333	-0.454891937625559	0.656993832467313	0.758871348664638	-6.77971096571162
Plin1	0.182105826571488	6.3952126754301	0.454783110064893	0.65707001782215	0.758921014574318	-6.77976301353844
Rtf1	-0.0882212514923753	8.47234401563195	-0.454509490084439	0.657261584748599	0.759069864644301	-6.77989382171715
Gm128	-0.048842085077404	4.47917890916034	-0.454504214491721	0.657265278547394	0.759069864644301	-6.77989634304609
Clic1	-0.0756006823099518	7.50311235725075	-0.454233332838922	0.657454953733685	0.759250574789511	-6.78002576567509
Camkmt	-0.0425097155252685	4.39157369408644	-0.453904551809126	0.657685204202768	0.759450759488561	-6.78018275138221
Stx18	-0.0701431501383147	7.70864945775769	-0.45389096606242	0.65769471929821	0.759450759488561	-6.780189235912
Sult2b1	0.062967518493973	4.44505524617433	0.453777845179989	0.657773948574401	0.759503895783863	-6.78024322166045
Mfsd12	0.0414567841686758	6.40033461408375	0.453660784283638	0.657855941965695	0.759560218159725	-6.78029907403588
H2-Aa	-0.101216347053781	8.61783776688767	-0.453265528555726	0.658132826560294	0.759841544796325	-6.7804875564112
Iqcb1	-0.0903543535615727	5.02842245886771	-0.453177816167616	0.658194278002312	0.759868831919105	-6.78052936155691
Fut1	-0.0564730043631626	4.58750255898682	-0.453136938119188	0.658222918116388	0.759868831919105	-6.78054884202373
Mme	0.138674113876724	6.26202608905368	0.452692580601766	0.658534281718349	0.760189901783706	-6.78076049128358
Gm9484	-0.0719814866601226	4.42337784969672	-0.45219696585943	0.658881640043197	0.760552488239252	-6.78099631759018
Nebl	0.104129472026447	5.02610327341738	0.451972443353942	0.659039026925974	0.760695763564667	-6.78110306894907
Plod2	0.0544343917953343	5.78959245555125	0.45177803391766	0.659175318714037	0.760790428951511	-6.78119546132795
Tppp3	-0.101232393935653	8.21244383795534	-0.451760546314124	0.659187579116899	0.760790428951511	-6.78120377036277
Raly	-0.0638568471589203	7.21812717975421	-0.451567170535053	0.659323160012497	0.760908504827947	-6.78129562990644
Atraid	-0.0641325784459133	9.1927087469372	-0.451453833145172	0.659402629715899	0.760961815519942	-6.7813494510249
Cdh16	-0.0601903102745933	6.17580800904254	-0.451332820100187	0.659487486191359	0.76102133694424	-6.78140690269214
Perp	0.368672058996857	5.67780436822901	0.451192902410307	0.659585605076089	0.761096155862348	-6.78147331087602
Rad9b	0.0664360510194394	5.18632965974205	0.450936965341219	0.659765100914437	0.761264863399331	-6.78159473299759
Sag	-0.053023878708787	5.08630592758534	-0.450735911738069	0.659906120882272	0.761385978999538	-6.78169007045264
Lce1d	0.251046455596006	5.12324927413659	0.450692377545597	0.659936657764118	0.761385978999538	-6.78171070847965
Hapln2	-0.0600210130667479	5.19421391938415	-0.45060127229613	0.660000565230606	0.76142129581745	-6.78175389202659
Blvra	0.0654190779094612	8.04991524493225	0.450400322191895	0.660141535264462	0.761545509177607	-6.78184911175593
Pnp2	0.088548075163807	6.79249174037336	0.450171690011134	0.660301941253616	0.761692130376699	-6.78195739858621
Agbl4	0.0528716284520335	5.03480668777209	0.449303715836935	0.660911062723009	0.76235632697855	-6.78236801186463
1810006J02Rik	0.0348970400526952	3.00170536122039	0.449158805568572	0.661012781552393	0.762435200672859	-6.78243648997497
Cldn4	0.0558515373531629	5.33177002487454	0.449025630597877	0.661106269070792	0.762504572608608	-6.78249940365586
4930408K08Rik	0.0394863391205536	3.08801233428788	0.448950833593163	0.66115877843785	0.762526676685331	-6.78253473086668
Psd	0.0509215525645233	6.32135904367602	0.448692241777217	0.66134033079629	0.762663846913064	-6.78265682191552
Mtmr4	-0.0907815720513247	6.37072554953858	-0.448686424731254	0.661344415090347	0.762663846913064	-6.7826595675815
Commd2	-0.0907100746718008	7.40599425034627	-0.448278531643167	0.661630835318726	0.762955672536364	-6.78285200862576
Emc1	-0.0796990076983853	7.77508977440251	-0.448113863427002	0.661746480189576	0.763050550069344	-6.78292964990903
Zc3hav1	-0.0546896286143944	7.30557809184654	-0.447850939198439	0.661931148097084	0.763191689943696	-6.78305356178817
Casp6	0.0638536119159334	6.37976659874654	0.447820952137429	0.661952211328928	0.763191689943696	-6.78306768972588
Gm30873	0.0661935802689584	5.05251153135851	0.447792205015463	0.661972403896633	0.763191689943696	-6.78308123262581
H2-T10	0.0673496761648437	8.67336172120524	0.447702023577478	0.662035750980108	0.763191689943696	-6.78312371205002
H2-T22	0.0673496761648437	8.67336172120524	0.447702023577478	0.662035750980108	0.763191689943696	-6.78312371205002
Apoa1	0.0812138612271716	5.55203478646664	0.447587055632766	0.662116513049136	0.763246316181452	-6.78317785499877
2900076A07Rik	0.0907121868583002	4.68929232430462	0.447456203798418	0.662208438523878	0.763275331258268	-6.78323946191867
Mir1839	0.0907121868583002	4.68929232430462	0.447456203798418	0.662208438523878	0.763275331258268	-6.78323946191867
Fbxl8	0.0501078227254217	5.56655846632404	0.447352324463297	0.662281419467265	0.763320976784306	-6.7832883573817
Tmem8b	-0.12318341858315	6.57128033979859	-0.447253389439665	0.662350930112082	0.763362618173727	-6.78333491536437
Atg2a	0.0638326330699576	6.71360001286591	0.447024001728696	0.662512107939373	0.763509896908612	-6.78344282491924
Med29	0.057775838008746	6.72242876562862	0.446958148549108	0.662558382506848	0.763524747589528	-6.78347379395357
Slc34a3	0.0514656146571839	4.77238557188114	0.446836682221461	0.662643739841817	0.763584633041203	-6.78353090481389
Paip2b	-0.0442734764160455	10.2247667702275	-0.445983624393655	0.66324334297001	0.764237063742728	-6.78393157086113
Vwa7	-0.0757522065947355	6.08213403878294	-0.445773929571947	0.663390771858639	0.764368427009793	-6.78402994725892
Gm43281	-0.0915701470121913	4.66227659120467	-0.445627854733806	0.663493480483394	0.76444825230221	-6.7840984504514
Tac2	0.056438702274474	4.0798213804481	0.445304442716425	0.663720904302632	0.764663360848533	-6.78425004025476
Notch3	-0.0898507341817291	7.87627076646921	-0.445267254159993	0.663747057584545	0.764663360848533	-6.78426746445679
Supt7l	-0.057762340834059	7.32896755503585	-0.445218745053747	0.663781172865905	0.764664140904615	-6.78429019063338
Ppm1b	-0.0683494095599794	11.0521637979691	-0.445049102656138	0.663900484421385	0.764763060535373	-6.78436964805316
Il34	-0.037047767364233	4.41638382144197	-0.444836215270667	0.66405022425216	0.764897019503269	-6.78446931914714
Snx17	-0.0546955845299359	10.615989676114	-0.444731682433529	0.664123755637762	0.764943187464709	-6.7845182431496
Glis3	-0.052846885243404	4.29417317988945	-0.444125174185149	0.664550462578857	0.765396120788381	-6.78480188454257
Rfc4	0.112976089212648	7.05369457785181	0.443835652182562	0.664754197967479	0.765592213896067	-6.78493715103278
1700037H04Rik	0.0946614275570132	7.00286438944575	0.443757551056557	0.664809162162548	0.765593260020005	-6.78497362573451
Dtnb	0.048009269950879	5.78829261811254	0.443739218794622	0.664822063909274	0.765593260020005	-6.78498218634626
Dock11	-0.0875219002394261	7.0411658662843	-0.443324980370757	0.665113623375593	0.765890444602098	-6.78517553183153
Cryzl1	0.068186797424535	7.83342465832633	0.443089474434248	0.665279408341363	0.766042774921968	-6.78528537606367
2610005L07Rik	-0.0818695101201158	6.3673116516159	-0.442978866490187	0.665357277417003	0.766093863348876	-6.78533694609722
Txndc5	-0.0428524314848499	8.20611887058278	-0.442927342270728	0.665393552357232	0.766097057461746	-6.78536096457755
Cobll1	-0.0662334858569019	7.36011118587422	-0.442854541378156	0.665444808356332	0.766117498741006	-6.7853948967575
Mgat5b	0.0509673258176797	4.03758449070284	0.442479742260948	0.665708716213461	0.766382748810382	-6.78556950347986
Smim23	-0.0541120549128203	4.37361013411321	-0.442356710810425	0.6657953566796	0.766443907201062	-6.78562678860833
Map2	0.0781174833793531	4.49072260804734	0.442133139693143	0.66595281141821	0.766586574625572	-6.78573084687685
Gm11681	0.0458895693175695	3.5697111551991	0.442010489078014	0.666039197767243	0.766647424097313	-6.78578791136062
Idh1	-0.0968691954347325	9.43484946444149	-0.44193591129446	0.666091727475994	0.766669298566591	-6.78582260195652
Drd1	0.0409760343589064	4.28521557139405	0.4418487829078	0.666153099676578	0.766701347999597	-6.78586312340646
Lrch2	-0.0579911028683717	3.54870451651805	-0.441798480043168	0.666188533561002	0.766703542298591	-6.78588651461085
Kcnn1	-0.0502631357402398	6.16329148333445	-0.441635818172294	0.666303120082332	0.766796827036524	-6.78596213592204
Gapvd1	-0.0838977952405749	8.72931647905405	-0.441367279910065	0.666492309970093	0.766975953321059	-6.78608691999956
Kdm8	-0.0633720878453785	5.82974884456608	-0.441269377316887	0.666561289986769	0.76700022786696	-6.78613239498026
6720468P15Rik	-0.0494269947328886	3.37026783747037	-0.441242134987762	0.666580484897147	0.76700022786696	-6.78614504708834
Bcap31	-0.0788352206664296	9.76690175695331	-0.441050555352845	0.666715478593614	0.767068945840563	-6.78623400071122
Plce1	-0.0452473412584023	6.76762595797279	-0.441023898718756	0.666734262749768	0.767068945840563	-6.78624637486486
Wdfy1	-0.0740914978286881	7.92102012546196	-0.441014570757666	0.666740835948612	0.767068945840563	-6.78625070478365
